event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
HTI4412,"30 July 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Fausto Depena Gang",,3,13,,332,Caribbean,Haiti,Nord,Borgne,Borgne,"Petit Bourg du Borgne",19.8118,-72.5715,1,"Le Nouvelliste; PNH: National Police of Haiti",National,"On 30 July 2023, in Petit Bourg du Borgne, Nord, in the early morning, police forces shot and killed a member and the leader of the Fausto Depena Gang during a security operation that aimed at seizing the leader of the organization. Three other gangsters were arrested and some weapons were seized. 2 fatalities.",2,,1691425851
HTI4416,"30 July 2023",2023,1,"Political violence",Battles,"Armed clash","Kokorat San Ras Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Artibonite,Gonaives,L'Estere,L'Estere,19.3031,-72.6097,1,"Le Nouvelliste; Rezo Nodwes",National,"On 30 July 2023, in L'Estere, Artibonite, members of the Kokorat San Ras Gang shot at a police patrol in La Croix-Perisse neighbourhood, injuring a police officer. 1 injured.",0,,1691425851
HTI4408,"29 July 2023",2023,1,"Strategic developments","Strategic developments",Other,"Unidentified Armed Group (Haiti)",,3,,,0,30,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,Alterpresse,National,"Other: On 29 July 2023, in Port-au-Prince - Tabarre, Ouest, overnight, gunshots were heard in the commune. The authorship was not clarified, although members of the Vitelhomme Gang had attacked residents in the commune some days before (coded separately).",0,,1691425851
HTI4409,"29 July 2023",2023,1,"Strategic developments","Strategic developments",Other,"Unidentified Armed Group (Haiti)",,3,,,0,30,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,Alterpresse,National,"Other: On 29 July 2023, in Port-au-Prince - Petionville, Ouest, overnight, gunshots were heard in the Vivy Mitchel area. The authorship was not clarified, although members of the Vitelhomme Gang had attacked residents in the commune some days before (coded separately).",0,,1691425851
HTI4417,"29 July 2023",2023,1,"Political violence",Battles,"Armed clash","Chandelle Communal Militia (Haiti)",,4,"Baz Gran Grif de Savien Gang",,3,34,,332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Drouet,19.1418,-72.5909,1,"Alterpresse; Rezo Nodwes",National,"On 29 July 2023, in Drouet, Artibonite, armed residents from Chandelle village, who were described as members of a self-defense group, clashed with members of the Baz Gran Grif de Savien Gang in the Moreau Douet area near the Liancourt National School. The gangsters were preparing an attack against civilians. Seven gangsters were shot and killed and several were injured. An unspecified number of others managed to escape. The gangsters came back later to recover the corpses of the deceased. 7 fatalities, at least 2 injured.",7,,1691425851
HTI4410,"29 July 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Haiti)","Vigilante Group (Haiti)",5,"Kokorat San Ras Gang","Baz Gran Grif de Savien Gang",3,35,,332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Liancourt,19.1263,-72.5409,1,"Alterpresse; Haiti Progress",National,"On 29 July 2023, in Liancourt, Artibonite, residents killed at least six individuals (methods unknown). The victims were accused of being Kokorat San Ras and Baz Gran Grif de Savien gangsters. No further details were available, although the attack seems to be of a vigilante violence nature. At least 6 fatalities.",6,"crowd size=no report",1693853088
HTI4388,"28 July 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Haiti)",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"On 28 July 2023, in Port-au-Prince, Ouest, gunshots were heard in the Carrefour-Feuilles neighbourhood. They were said to be part of clashes between armed men and police forces. Casualties unknown.",0,,1690822900
HTI4403,"28 July 2023",2023,2,"Political violence",Riots,"Mob violence","Rioters (Haiti)","Vigilante Group (Haiti)",5,"Civilians (Haiti)",,7,57,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste",National,"Around 28 July 2023 (as reported), in Port-au-Prince - Petionville, Ouest, a mob of residents lynched and burned a man in the Pelerin neighbourhood. The victim was accused of being a thief of motorcycles. The body was left on the road. The attack was described as vigilante violence. 1 fatality.",1,"crowd size=no report",1690822900
HTI4392,"28 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Baz Gran Grif de Savien Gang",,3,"Civilians (Haiti)","Labor Group (Haiti); Farmers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,Dessalines,"Petite Riviere de l'Artibonite","Petite Riviere de l'Artibonite",19.124,-72.4817,2,"Alterpresse; Haiti Progress; Le Nouvelliste; Rezo Nodwes",National,"On 28 July 2023, in Petite Riviere de l'Artibonite commune, Artibonite, members of the Baz Gran Grif de Savien Gang attacked civilians, burned their bodies, and set fire to 11 houses in the Mirault village. At least 10 people were killed and several were injured. Among the fatal victims, there were a farmer man and a trader man. At least 10 fatalities, several injured.",10,,1691425851
HTI4395,"27 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti); Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Casale,18.7973,-72.3868,2,"Le Nouvelliste; Rezo Nodwes",National,"On 27 July 2023, near Casale, Ouest, unidentified gang members attacked a goods truck belonging to the RAMSA organization, shooting and killing at least two female traders travelling inside, in the Morne-a-Cabrit peak area. Several people were injured. At least 2 fatalities, at least 2 injured.",2,,1690822900
HTI4383,"27 July 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Health Workers (Haiti); Government of Haiti (2017-)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Le Nouvelliste",National,"On 27 July 2023, in Port-au-Prince - Delmas, Ouest, unidentified armed men kidnapped a doctor and Head of the Epidemiology, Laboratory and Research Department of the Ministry of Public Health and Population (MSPP), when he was on his way home between Delmas 31 and 33. The kidnappers asked the family of the victim for a ransom (amount unknown) as a condition for his release. The whereabouts of the victim are unknown.",0,,1693853088
HTI4407,"27 July 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (United States)","Christian Group (United States); Aid Workers (United States); Health Workers (United States); Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Cite Soleil",18.5783,-72.3356,1,"Aid Worker Security Database; GardaWorld; Gazette Haiti; Jamaica Gleaner; Jamaica Observer; La 1ere; Le Nouvelliste; Loop News Haiti; Rezo Nodwes; The St. Kitts Nevis Observer; Vi Free Press","Local partner-Other","On 27 July 2023, in Port-au-Prince - Cite Soleil, Ouest, a group of armed men kidnapped a US woman nurse and her girl at the campus of the 'Roi Haiti Outreach International' organization. The woman was working as a missionary for this Christian humanitarian organization when the abduction took place. The kidnappers asked for a ransom of 1 million dollars as a conditions for the victims' release. The victims were released on August 9.",0,"women targeted: girls",1693853088
HTI4384,"26 July 2023",2023,2,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets","Bon Repos",18.6257,-72.2709,1,"Le Nouvelliste",National,"Around 26 July 2023 (as reported), in Bon Repos, Ouest, unidentified armed men kidnapped an unspecified number of civilians in the Lilavwa neighbourhood. There is no information on the perpetrators and circumstances of these abductions, although latest reports suggest that most abductions are gang-related. The whereabouts of the victims are unknown.",0,,1690822900
HTI4405,"26 July 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Students (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Le Nouvelliste",National,"On 26 July 2023, in Port-au-Prince - Delmas, Ouest, students from the Training Centre for the Fundamental School (CFEF) held a sit-in protest in front of premises of the Ministry of National Education and Vocational Training (MENFP), in the Musseau neighbourhood (Delmas 60), over issues affecting internships and training courses.",0,"crowd size=no report",1690822900
HTI4406,"25 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Police Forces of Haiti (2017-)",,1,"Civilians (Haiti)",,7,17,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Alterpresse; CARDH: Center for Analysis and Research in Human Rights; Le Nouvelliste; Loop News Haiti; Metropole; RNDDH: National Human Rights Defense Network",Other-National,"On 25 July 2023, in Port-au-Prince - Tabarre, Ouest, police forces used tear gas to disperse tens of residents who had taken refuge in the vicinity of the US Embassy since 23 July (coded separately), after Vitelhomme gangsters had attacked the Dumornay and Truitier neighbourhoods (coded separately). The group was integrated by around 450 civilians and 100 families with children, pregnant women, and elderly people. A video showed some of them on the floor suffering from suffocation. At least four minors and an elderly person were seriously injured from suffocation, including a 1-year-old baby. An armored tank was seen next to the Embassy. Following the dispersals, the refugees were transferred to a hosting site in Caradeux area. At least 5 injured.",0,,1690822900
HTI4400,"24 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Alterpresse; Gazette Haiti; Haiti Press Network; Le Nouvelliste; Loop News Haiti",National,"On 24 July 2023, in Port-au-Prince - Tabarre, Ouest, for the third consecutive day, members of the Vitelhomme gang attacked residential areas and fired shots near the US Embassy, as they tried to take the control of the Dumornay and Truitier neighbourhoods. An unspecified number of civilians were killed and at least seven were injured by gunshots. Two women suffered from dislocations. An unknown number of residents fled the area. Around 450 civilians and 100 families took refuge in the vicinity of the US Embassy (coded separately). Unknown number of fatalities coded as 3.",3,,1690822900
HTI4386,"23 July 2023",2023,2,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Santo,18.6025,-72.2639,1,"Le Nouvelliste; PNH: National Police of Haiti; Rezo Nodwes",National,"Around 23 July 2023 (as reported), in Santo, Ouest, at least 15 gang members riding motorcycles kidnapped six civilians in Santo 25 area. There was an engineer among the victims. Later that day, police forces intervened (methods unknown) and released the victims, although no interaction between the gangsters and police forces was mentioned. Eight vehicles were seized by the police.",0,,1690822900
HTI4390,"23 July 2023",2023,1,"Political violence",Battles,"Armed clash","Vitelhomme Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; Le Nouvelliste; Metropole",National,"On 23 July 2023, in Port-au-Prince - Petionville, Ouest, members of the Vitelhomme gang ambushed a police patrol in the Vivy Mitchell area, shooting and injuring one officer. It happened as affiliates of this gang attacked residential areas in the commune (coded separately). 1 injured.",0,,1690822900
HTI4397,"23 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste; RNDDH: National Human Rights Defense Network",Other-National,"On 23 July 2023, in Port-au-Prince - Petionville, Ouest, for the second consecutive day, members of the Vitelhomme gang attacked residential areas in Fort-Jacques, Calebasse, and Greffin neighbourhoods, among other areas of the commune. An unspecified number of residents fled the area. Casualties unknown.",0,,1690822900
HTI4398,"23 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Echo Journal; Gazette Haiti; Le Nouvelliste; Loop News Haiti; Metropole",National,"On 23 July 2023, in Port-au-Prince - Tabarre, Ouest, for the second consecutive day, members of the Vitelhomme gang attacked residential areas and fired shots near the US Embassy, as they tried to take the control of the Dumornay and Truitier neighbourhoods. At least one man was killed in front of the Truitier temple, while at least two civilians were injured by gunshots. An unknown number of residents fled the area. Around 450 civilians and 100 families took refuge in the vicinity of the US Embassy (coded separately). At least 1 fatality, at least 2 injured.",1,,1690822900
HTI4391,"23 July 2023",2023,1,"Political violence","Violence against civilians","Sexual violence","Baz Gran Grif de Savien Gang",,3,"Civilians (Haiti)","Journalists (Haiti); Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc",Verrettes,Liancourt,19.1263,-72.5409,1,"Alterpresse; Haiti Press Network; Le Nouvelliste; Metropole; Rezo Nodwes",National,"On 23 July 2023, in Liancourt, Artibonite, members of the Baz Gran Grif de Savien Gang shot and killed at least three civilians and injured at least 10 others as they looted and set fire to tens of houses, businesses, the Antarctique Radio Station and an empty police station. Four civilians were burned inside their homes and four others were raped (gender specified, but probably women). At least 10 people were kidnapped. Their whereabouts are unknown. The attack was said to aimed at avenging the killing of gangsters by the Bwa Kale Movement (coded separately). At least 7 fatalities, at least 10 injured.",7,,1691425851
HTI4389,"22 July 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Gang (Haiti)",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Casale,18.7973,-72.3868,2,"Echo Journal; Haiti Progress; Le Nouvelliste; Rezo Nodwes",National,"On 22 July 2023, near Casale, Ouest, unidentified gang members shot and injured two police officers who were on a patrol in the Morne a Cabrit peak area. The policemen were leaving an area under the control of the 400 Mawozo gang when they were ambushed, although it was not clarified whether the shooters belonged to this gang. 2 injured.",0,,1690822900
HTI4396,"22 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; RNDDH: National Human Rights Defense Network",Other-National,"On 22 July 2023, in Port-au-Prince - Petionville, Ouest, members of the Vitelhomme gang attacked residential areas in Fort-Jacques, Calebasse, and Greffin neighbourhoods, among other areas of the commune, injuring several people. An unspecified number of residents fled the area.",0,,1690822900
HTI4399,"22 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Gazette Haiti; Le Nouvelliste; Loop News Haiti",National,"On 22 July 2023, in Port-au-Prince - Tabarre, Ouest, members of the Vitelhomme gang attacked residential areas and fired shots near the US Embassy, as they tried to take the control of the Dumornay and Truitier neighbourhoods. An unspecified number of civilians were killed and injured, while an unknown number of residents fled the area. Around 450 civilians and 100 families took refuge in the vicinity of the US Embassy (coded separately). Unknown number of fatalities coded as 3.",3,,1690822900
HTI4401,"22 July 2023",2023,2,"Strategic developments","Strategic developments","Looting/property destruction","Canaan Gang",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,,332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Cabaret,18.7358,-72.4193,1,"Rezo Nodwes",National,"Looting: Around 22 July 2023 (week of), in Cabaret, Ouest, members of the Canaan gang hijacked at least four freight trucks in the Source Matelas neighbourhood. It is unclear if the drivers were kidnapped.",0,,1690822900
HTI4387,"22 July 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Vitelhomme Gang",,3,"Civilians (Haiti)","Health Workers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Alterpresse; Echo Journal; Le Nouvelliste; Rezo Nodwes; VOA Radio",National-International,"On 22 July 2023, in Port-au-Prince - Tabarre, Ouest, unidentified armed men kidnapped a man gynecologist doctor when he was leaving a supermarket in the commune. One source suggested that the Vitelhomme gang was behind this kidnapping. The wife of the doctor kept in contact with the kidnappers, although no ransom was formally demanded by the abductors. The woman went on a hunger strike until his husband be released, but she died around 31 July. The victim was released on 6 August and it is unclear if a ransom was paid.",0,,1693853088
HTI4393,"21 July 2023",2023,1,"Political violence","Violence against civilians",Attack,"Kokorat San Ras Gang",,3,"Civilians (Haiti)","Taxi/Bus Drivers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,Gonaives,L'Estere,L'Estere,19.3031,-72.6097,1,"Le Nouvelliste",National,"On 21 July 2023, in L'Estere, Artibonite, members of the Kokorat San Ras Gang stopped a driver on the National Road 1, at the height of the Croix-Perisse neighbourhood, when he was transporting a group of people in a truck from Saint-Marc to Gonavies. The gangsters kidnapped some passengers and the driver. This one was later killed. According to witnesses, he was accused of transporting ammunition for a rival gang. The whereabouts of other the victims are unknown. 1 fatality.",1,,1690822900
HTI4380,"21 July 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Journalists (Haiti); Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Echo Journal; Gazette Haiti; Haiti Press Network; Haiti Standard; Le Nouvelliste; Metropole",National,"On 21 July 2023, in Port-au-Prince - Delmas, Ouest, unidentified gang members kidnapped a woman radio journalist on Catalpa Street, in Delmas 75. The victim was on her way home when the abduction took place. The kidnappers asked for a ransom of 300,000 USD as a condition for her liberation. She is known for presenting Radio Renovation FM. She was released on 30 July, after a ransom of unknown nature was paid.",0,,1691425851
